"Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value","ID","IDROW","IDCOL","IDX","IDROWCOL","adjmth1","adjmth3","adjmth13"
715,231,2,6,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_2","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_2_6",3.1,2.97029969377646,3.07029969377646
715,231,2,6,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_2","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_2_6",2.96666666666667,2.80282946626847,2.76949613293514
715,231,2,6,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_2","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_2_6",2.15555555555556,2.15028039284054,1.78563458856346
715,231,2,6,1,0,715,2019,"Preston","NorLin","W1",0,"2019_Preston_NorLin","2019_Preston_W1_2","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_2_6",0,0,0
715,231,2,6,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_2","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_2_6",3.1,3.89440277155794,3.37455279394935
715,231,2,6,1,0,715,2019,"Preston","NorLin","W3",1,"2019_Preston_NorLin","2019_Preston_W3_2","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_2_6",1.71111111111111,1.26465702036442,1.50872633083244
545,232,2,6,0,0,545,2019,"Preston","NxB-RIL-369-12","STD",2,"2019_Preston_NxB-RIL-369-12","2019_Preston_STD_2","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_2_6",2.52222222222222,1.9328763348507,2.45509855707292
545,232,2,6,0,0,545,2019,"Preston","NxB-RIL-369-12","V1",1,"2019_Preston_NxB-RIL-369-12","2019_Preston_V1_2","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_2_6",1.1,0.970299693776457,1.07029969377646
545,232,2,6,0,0,545,2019,"Preston","NxB-RIL-369-12","V2",1,"2019_Preston_NxB-RIL-369-12","2019_Preston_V2_2","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_2_6",0.966666666666667,0.802829466268474,0.769496132935141
545,232,2,6,0,0,545,2019,"Preston","NxB-RIL-369-12","V3",1,"2019_Preston_NxB-RIL-369-12","2019_Preston_V3_2","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_2_6",1.15555555555556,1.15028039284054,0.785634588563458
545,232,2,6,0,0,545,2019,"Preston","NxB-RIL-369-12","W1",0,"2019_Preston_NxB-RIL-369-12","2019_Preston_W1_2","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_2_6",0,0,0
545,232,2,6,0,0,545,2019,"Preston","NxB-RIL-369-12","W2",4,"2019_Preston_NxB-RIL-369-12","2019_Preston_W2_2","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_2_6",3.1,3.89440277155794,3.37455279394935
545,232,2,6,0,0,545,2019,"Preston","NxB-RIL-369-12","W3",0,"2019_Preston_NxB-RIL-369-12","2019_Preston_W3_2","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_2_6",0,0,0
143,233,2,6,0,0,143,2019,"Preston","BxN-RIL-352-26","STD",1,"2019_Preston_BxN-RIL-352-26","2019_Preston_STD_2","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_2_6",1.52222222222222,0.932876334850697,1.45509855707292
143,233,2,6,0,0,143,2019,"Preston","BxN-RIL-352-26","V1",3,"2019_Preston_BxN-RIL-352-26","2019_Preston_V1_2","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_2_6",3.1,2.97029969377646,3.07029969377646
143,233,2,6,0,0,143,2019,"Preston","BxN-RIL-352-26","V2",4,"2019_Preston_BxN-RIL-352-26","2019_Preston_V2_2","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_2_6",3.96666666666667,3.80282946626847,3.76949613293514
143,233,2,6,0,0,143,2019,"Preston","BxN-RIL-352-26","V3",3,"2019_Preston_BxN-RIL-352-26","2019_Preston_V3_2","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_2_6",3.15555555555556,3.15028039284054,2.78563458856346
143,233,2,6,0,0,143,2019,"Preston","BxN-RIL-352-26","W1",1,"2019_Preston_BxN-RIL-352-26","2019_Preston_W1_2","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_2_6",2.08888888888889,1.11956414908898,1.77655805045236
143,233,2,6,0,0,143,2019,"Preston","BxN-RIL-352-26","W2",6,"2019_Preston_BxN-RIL-352-26","2019_Preston_W2_2","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_2_6",5.1,5.89440277155794,5.37455279394934
143,233,2,6,0,0,143,2019,"Preston","BxN-RIL-352-26","W3",4,"2019_Preston_BxN-RIL-352-26","2019_Preston_W3_2","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_2_6",4.71111111111111,4.26465702036442,4.50872633083244
45,234,2,6,0,0,45,2019,"Preston","BxN-RIL-347-24","STD",2,"2019_Preston_BxN-RIL-347-24","2019_Preston_STD_2","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_2_6",2.52222222222222,1.9328763348507,2.45509855707292
45,234,2,6,0,0,45,2019,"Preston","BxN-RIL-347-24","V1",2,"2019_Preston_BxN-RIL-347-24","2019_Preston_V1_2","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_2_6",2.1,1.97029969377646,2.07029969377646
45,234,2,6,0,0,45,2019,"Preston","BxN-RIL-347-24","V2",3,"2019_Preston_BxN-RIL-347-24","2019_Preston_V2_2","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_2_6",2.96666666666667,2.80282946626847,2.76949613293514
45,234,2,6,0,0,45,2019,"Preston","BxN-RIL-347-24","V3",2,"2019_Preston_BxN-RIL-347-24","2019_Preston_V3_2","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_2_6",2.15555555555556,2.15028039284054,1.78563458856346
45,234,2,6,0,0,45,2019,"Preston","BxN-RIL-347-24","W1",1,"2019_Preston_BxN-RIL-347-24","2019_Preston_W1_2","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_2_6",2.08888888888889,1.11956414908898,1.77655805045236
45,234,2,6,0,0,45,2019,"Preston","BxN-RIL-347-24","W2",5,"2019_Preston_BxN-RIL-347-24","2019_Preston_W2_2","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_2_6",4.1,4.89440277155794,4.37455279394934
45,234,2,6,0,0,45,2019,"Preston","BxN-RIL-347-24","W3",3,"2019_Preston_BxN-RIL-347-24","2019_Preston_W3_2","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_2_6",3.71111111111111,3.26465702036442,3.50872633083244
240,235,2,6,0,0,240,2019,"Preston","BxN-RIL-357-11","STD",2,"2019_Preston_BxN-RIL-357-11","2019_Preston_STD_2","2019_Preston_STD_6","2019_Preston_STD","2019_Preston_STD_2_6",2.52222222222222,1.9328763348507,2.45509855707292
240,235,2,6,0,0,240,2019,"Preston","BxN-RIL-357-11","V1",3,"2019_Preston_BxN-RIL-357-11","2019_Preston_V1_2","2019_Preston_V1_6","2019_Preston_V1","2019_Preston_V1_2_6",3.1,2.97029969377646,3.07029969377646
240,235,2,6,0,0,240,2019,"Preston","BxN-RIL-357-11","V2",4,"2019_Preston_BxN-RIL-357-11","2019_Preston_V2_2","2019_Preston_V2_6","2019_Preston_V2","2019_Preston_V2_2_6",3.96666666666667,3.80282946626847,3.76949613293514
240,235,2,6,0,0,240,2019,"Preston","BxN-RIL-357-11","V3",3,"2019_Preston_BxN-RIL-357-11","2019_Preston_V3_2","2019_Preston_V3_6","2019_Preston_V3","2019_Preston_V3_2_6",3.15555555555556,3.15028039284054,2.78563458856346
240,235,2,6,0,0,240,2019,"Preston","BxN-RIL-357-11","W1",3,"2019_Preston_BxN-RIL-357-11","2019_Preston_W1_2","2019_Preston_W1_6","2019_Preston_W1","2019_Preston_W1_2_6",4.08888888888889,3.11956414908898,3.77655805045236
240,235,2,6,0,0,240,2019,"Preston","BxN-RIL-357-11","W2",7,"2019_Preston_BxN-RIL-357-11","2019_Preston_W2_2","2019_Preston_W2_6","2019_Preston_W2","2019_Preston_W2_2_6",6.1,6.89440277155794,6.37455279394934
240,235,2,6,0,0,240,2019,"Preston","BxN-RIL-357-11","W3",1,"2019_Preston_BxN-RIL-357-11","2019_Preston_W3_2","2019_Preston_W3_6","2019_Preston_W3","2019_Preston_W3_2_6",1.71111111111111,1.26465702036442,1.50872633083244
270,236,2,7,0,0,270,2019,"Preston","BxN-RIL-358-20","STD",1,"2019_Preston_BxN-RIL-358-20","2019_Preston_STD_2","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_2_7",1.12222222222222,1.19553415500014,1.05509855707292
270,236,2,7,0,0,270,2019,"Preston","BxN-RIL-358-20","V1",2,"2019_Preston_BxN-RIL-358-20","2019_Preston_V1_2","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_2_7",1.8,1.97029969377646,1.77029969377646
270,236,2,7,0,0,270,2019,"Preston","BxN-RIL-358-20","V2",4,"2019_Preston_BxN-RIL-358-20","2019_Preston_V2_2","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_2_7",3.36666666666667,3.80282946626847,3.16949613293514
270,236,2,7,0,0,270,2019,"Preston","BxN-RIL-358-20","V3",3,"2019_Preston_BxN-RIL-358-20","2019_Preston_V3_2","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_2_7",2.95555555555556,3.15028039284054,2.58563458856346
270,236,2,7,0,0,270,2019,"Preston","BxN-RIL-358-20","W1",2,"2019_Preston_BxN-RIL-358-20","2019_Preston_W1_2","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_2_7",2.88888888888889,2.09760338701142,2.57655805045236
270,236,2,7,0,0,270,2019,"Preston","BxN-RIL-358-20","W2",7,"2019_Preston_BxN-RIL-358-20","2019_Preston_W2_2","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_2_7",6,6.89440277155794,6.27455279394935
270,236,2,7,0,0,270,2019,"Preston","BxN-RIL-358-20","W3",2,"2019_Preston_BxN-RIL-358-20","2019_Preston_W3_2","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_2_7",2.11111111111111,2.03113612004287,1.90872633083244
309,237,2,7,0,0,309,2019,"Preston","BxN-RIL-359-30","STD",3,"2019_Preston_BxN-RIL-359-30","2019_Preston_STD_2","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_2_7",3.12222222222222,3.19553415500014,3.05509855707292
309,237,2,7,0,0,309,2019,"Preston","BxN-RIL-359-30","V1",3,"2019_Preston_BxN-RIL-359-30","2019_Preston_V1_2","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_2_7",2.8,2.97029969377646,2.77029969377646
309,237,2,7,0,0,309,2019,"Preston","BxN-RIL-359-30","V2",4,"2019_Preston_BxN-RIL-359-30","2019_Preston_V2_2","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_2_7",3.36666666666667,3.80282946626847,3.16949613293514
309,237,2,7,0,0,309,2019,"Preston","BxN-RIL-359-30","V3",3,"2019_Preston_BxN-RIL-359-30","2019_Preston_V3_2","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_2_7",2.95555555555556,3.15028039284054,2.58563458856346
309,237,2,7,0,0,309,2019,"Preston","BxN-RIL-359-30","W1",4,"2019_Preston_BxN-RIL-359-30","2019_Preston_W1_2","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_2_7",4.88888888888889,4.09760338701142,4.57655805045236
309,237,2,7,0,0,309,2019,"Preston","BxN-RIL-359-30","W2",6,"2019_Preston_BxN-RIL-359-30","2019_Preston_W2_2","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_2_7",5,5.89440277155794,5.27455279394935
309,237,2,7,0,0,309,2019,"Preston","BxN-RIL-359-30","W3",3,"2019_Preston_BxN-RIL-359-30","2019_Preston_W3_2","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_2_7",3.11111111111111,3.03113612004287,2.90872633083244
154,238,2,7,0,0,154,2019,"Preston","BxN-RIL-353-9","STD",2,"2019_Preston_BxN-RIL-353-9","2019_Preston_STD_2","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_2_7",2.12222222222222,2.19553415500014,2.05509855707292
154,238,2,7,0,0,154,2019,"Preston","BxN-RIL-353-9","V1",2,"2019_Preston_BxN-RIL-353-9","2019_Preston_V1_2","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_2_7",1.8,1.97029969377646,1.77029969377646
154,238,2,7,0,0,154,2019,"Preston","BxN-RIL-353-9","V2",2,"2019_Preston_BxN-RIL-353-9","2019_Preston_V2_2","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_2_7",1.36666666666667,1.80282946626847,1.16949613293514
154,238,2,7,0,0,154,2019,"Preston","BxN-RIL-353-9","V3",2,"2019_Preston_BxN-RIL-353-9","2019_Preston_V3_2","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_2_7",1.95555555555556,2.15028039284054,1.58563458856346
154,238,2,7,0,0,154,2019,"Preston","BxN-RIL-353-9","W1",4,"2019_Preston_BxN-RIL-353-9","2019_Preston_W1_2","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_2_7",4.88888888888889,4.09760338701142,4.57655805045236
154,238,2,7,0,0,154,2019,"Preston","BxN-RIL-353-9","W2",5,"2019_Preston_BxN-RIL-353-9","2019_Preston_W2_2","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_2_7",4,4.89440277155794,4.27455279394935
154,238,2,7,0,0,154,2019,"Preston","BxN-RIL-353-9","W3",6,"2019_Preston_BxN-RIL-353-9","2019_Preston_W3_2","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_2_7",6.11111111111111,6.03113612004287,5.90872633083244
171,239,2,7,0,0,171,2019,"Preston","BxN-RIL-354-4","STD",3,"2019_Preston_BxN-RIL-354-4","2019_Preston_STD_2","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_2_7",3.12222222222222,3.19553415500014,3.05509855707292
171,239,2,7,0,0,171,2019,"Preston","BxN-RIL-354-4","V1",4,"2019_Preston_BxN-RIL-354-4","2019_Preston_V1_2","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_2_7",3.8,3.97029969377646,3.77029969377646
171,239,2,7,0,0,171,2019,"Preston","BxN-RIL-354-4","V2",3,"2019_Preston_BxN-RIL-354-4","2019_Preston_V2_2","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_2_7",2.36666666666667,2.80282946626847,2.16949613293514
171,239,2,7,0,0,171,2019,"Preston","BxN-RIL-354-4","V3",4,"2019_Preston_BxN-RIL-354-4","2019_Preston_V3_2","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_2_7",3.95555555555556,4.15028039284054,3.58563458856346
171,239,2,7,0,0,171,2019,"Preston","BxN-RIL-354-4","W1",1,"2019_Preston_BxN-RIL-354-4","2019_Preston_W1_2","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_2_7",1.88888888888889,1.09760338701142,1.57655805045236
171,239,2,7,0,0,171,2019,"Preston","BxN-RIL-354-4","W2",5,"2019_Preston_BxN-RIL-354-4","2019_Preston_W2_2","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_2_7",4,4.89440277155794,4.27455279394935
171,239,2,7,0,0,171,2019,"Preston","BxN-RIL-354-4","W3",2,"2019_Preston_BxN-RIL-354-4","2019_Preston_W3_2","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_2_7",2.11111111111111,2.03113612004287,1.90872633083244
715,240,2,7,1,0,715,2019,"Preston","NorLin","STD",2,"2019_Preston_NorLin","2019_Preston_STD_2","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_2_7",2.12222222222222,2.19553415500014,2.05509855707292
715,240,2,7,1,0,715,2019,"Preston","NorLin","V1",3,"2019_Preston_NorLin","2019_Preston_V1_2","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_2_7",2.8,2.97029969377646,2.77029969377646
715,240,2,7,1,0,715,2019,"Preston","NorLin","V2",3,"2019_Preston_NorLin","2019_Preston_V2_2","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_2_7",2.36666666666667,2.80282946626847,2.16949613293514
715,240,2,7,1,0,715,2019,"Preston","NorLin","V3",2,"2019_Preston_NorLin","2019_Preston_V3_2","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_2_7",1.95555555555556,2.15028039284054,1.58563458856346
715,240,2,7,1,0,715,2019,"Preston","NorLin","W1",0,"2019_Preston_NorLin","2019_Preston_W1_2","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_2_7",0,0,0
715,240,2,7,1,0,715,2019,"Preston","NorLin","W2",4,"2019_Preston_NorLin","2019_Preston_W2_2","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_2_7",3,3.89440277155794,3.27455279394935
715,240,2,7,1,0,715,2019,"Preston","NorLin","W3",2,"2019_Preston_NorLin","2019_Preston_W3_2","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_2_7",2.11111111111111,2.03113612004287,1.90872633083244
232,241,2,7,0,0,232,2019,"Preston","BxN-RIL-356-23","STD",2,"2019_Preston_BxN-RIL-356-23","2019_Preston_STD_2","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_2_7",2.12222222222222,2.19553415500014,2.05509855707292
232,241,2,7,0,0,232,2019,"Preston","BxN-RIL-356-23","V1",1,"2019_Preston_BxN-RIL-356-23","2019_Preston_V1_2","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_2_7",0.800000000000001,0.970299693776457,0.770299693776457
232,241,2,7,0,0,232,2019,"Preston","BxN-RIL-356-23","V2",2,"2019_Preston_BxN-RIL-356-23","2019_Preston_V2_2","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_2_7",1.36666666666667,1.80282946626847,1.16949613293514
232,241,2,7,0,0,232,2019,"Preston","BxN-RIL-356-23","V3",3,"2019_Preston_BxN-RIL-356-23","2019_Preston_V3_2","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_2_7",2.95555555555556,3.15028039284054,2.58563458856346
232,241,2,7,0,0,232,2019,"Preston","BxN-RIL-356-23","W1",4,"2019_Preston_BxN-RIL-356-23","2019_Preston_W1_2","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_2_7",4.88888888888889,4.09760338701142,4.57655805045236
232,241,2,7,0,0,232,2019,"Preston","BxN-RIL-356-23","W2",4,"2019_Preston_BxN-RIL-356-23","2019_Preston_W2_2","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_2_7",3,3.89440277155794,3.27455279394935
232,241,2,7,0,0,232,2019,"Preston","BxN-RIL-356-23","W3",4,"2019_Preston_BxN-RIL-356-23","2019_Preston_W3_2","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_2_7",4.11111111111111,4.03113612004287,3.90872633083244
678,242,2,7,0,0,678,2019,"Preston","NxB-RIL-374-27","STD",2,"2019_Preston_NxB-RIL-374-27","2019_Preston_STD_2","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_2_7",2.12222222222222,2.19553415500014,2.05509855707292
678,242,2,7,0,0,678,2019,"Preston","NxB-RIL-374-27","V1",1,"2019_Preston_NxB-RIL-374-27","2019_Preston_V1_2","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_2_7",0.800000000000001,0.970299693776457,0.770299693776457
678,242,2,7,0,0,678,2019,"Preston","NxB-RIL-374-27","V2",2,"2019_Preston_NxB-RIL-374-27","2019_Preston_V2_2","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_2_7",1.36666666666667,1.80282946626847,1.16949613293514
678,242,2,7,0,0,678,2019,"Preston","NxB-RIL-374-27","V3",2,"2019_Preston_NxB-RIL-374-27","2019_Preston_V3_2","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_2_7",1.95555555555556,2.15028039284054,1.58563458856346
678,242,2,7,0,0,678,2019,"Preston","NxB-RIL-374-27","W1",4,"2019_Preston_NxB-RIL-374-27","2019_Preston_W1_2","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_2_7",4.88888888888889,4.09760338701142,4.57655805045236
678,242,2,7,0,0,678,2019,"Preston","NxB-RIL-374-27","W2",5,"2019_Preston_NxB-RIL-374-27","2019_Preston_W2_2","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_2_7",4,4.89440277155794,4.27455279394935
678,242,2,7,0,0,678,2019,"Preston","NxB-RIL-374-27","W3",4,"2019_Preston_NxB-RIL-374-27","2019_Preston_W3_2","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_2_7",4.11111111111111,4.03113612004287,3.90872633083244
349,243,2,7,0,0,349,2019,"Preston","NxB-RIL-361-10","STD",2,"2019_Preston_NxB-RIL-361-10","2019_Preston_STD_2","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_2_7",2.12222222222222,2.19553415500014,2.05509855707292
349,243,2,7,0,0,349,2019,"Preston","NxB-RIL-361-10","V1",3,"2019_Preston_NxB-RIL-361-10","2019_Preston_V1_2","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_2_7",2.8,2.97029969377646,2.77029969377646
349,243,2,7,0,0,349,2019,"Preston","NxB-RIL-361-10","V2",3,"2019_Preston_NxB-RIL-361-10","2019_Preston_V2_2","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_2_7",2.36666666666667,2.80282946626847,2.16949613293514
349,243,2,7,0,0,349,2019,"Preston","NxB-RIL-361-10","V3",2,"2019_Preston_NxB-RIL-361-10","2019_Preston_V3_2","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_2_7",1.95555555555556,2.15028039284054,1.58563458856346
349,243,2,7,0,0,349,2019,"Preston","NxB-RIL-361-10","W1",0,"2019_Preston_NxB-RIL-361-10","2019_Preston_W1_2","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_2_7",0,0,0
349,243,2,7,0,0,349,2019,"Preston","NxB-RIL-361-10","W2",5,"2019_Preston_NxB-RIL-361-10","2019_Preston_W2_2","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_2_7",4,4.89440277155794,4.27455279394935
349,243,2,7,0,0,349,2019,"Preston","NxB-RIL-361-10","W3",4,"2019_Preston_NxB-RIL-361-10","2019_Preston_W3_2","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_2_7",4.11111111111111,4.03113612004287,3.90872633083244
191,244,2,7,0,0,191,2019,"Preston","BxN-RIL-355-1","STD",3,"2019_Preston_BxN-RIL-355-1","2019_Preston_STD_2","2019_Preston_STD_7","2019_Preston_STD","2019_Preston_STD_2_7",3.12222222222222,3.19553415500014,3.05509855707292
191,244,2,7,0,0,191,2019,"Preston","BxN-RIL-355-1","V1",3,"2019_Preston_BxN-RIL-355-1","2019_Preston_V1_2","2019_Preston_V1_7","2019_Preston_V1","2019_Preston_V1_2_7",2.8,2.97029969377646,2.77029969377646
191,244,2,7,0,0,191,2019,"Preston","BxN-RIL-355-1","V2",3,"2019_Preston_BxN-RIL-355-1","2019_Preston_V2_2","2019_Preston_V2_7","2019_Preston_V2","2019_Preston_V2_2_7",2.36666666666667,2.80282946626847,2.16949613293514
191,244,2,7,0,0,191,2019,"Preston","BxN-RIL-355-1","V3",3,"2019_Preston_BxN-RIL-355-1","2019_Preston_V3_2","2019_Preston_V3_7","2019_Preston_V3","2019_Preston_V3_2_7",2.95555555555556,3.15028039284054,2.58563458856346
191,244,2,7,0,0,191,2019,"Preston","BxN-RIL-355-1","W1",1,"2019_Preston_BxN-RIL-355-1","2019_Preston_W1_2","2019_Preston_W1_7","2019_Preston_W1","2019_Preston_W1_2_7",1.88888888888889,1.09760338701142,1.57655805045236
191,244,2,7,0,0,191,2019,"Preston","BxN-RIL-355-1","W2",5,"2019_Preston_BxN-RIL-355-1","2019_Preston_W2_2","2019_Preston_W2_7","2019_Preston_W2","2019_Preston_W2_2_7",4,4.89440277155794,4.27455279394935
191,244,2,7,0,0,191,2019,"Preston","BxN-RIL-355-1","W3",2,"2019_Preston_BxN-RIL-355-1","2019_Preston_W3_2","2019_Preston_W3_7","2019_Preston_W3","2019_Preston_W3_2_7",2.11111111111111,2.03113612004287,1.90872633083244
213,245,2,8,0,0,213,2019,"Preston","BxN-RIL-356-2","STD",2,"2019_Preston_BxN-RIL-356-2","2019_Preston_STD_2","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_2_8",2.32222222222222,2.19553415500014,2.25509855707292
213,245,2,8,0,0,213,2019,"Preston","BxN-RIL-356-2","V1",3,"2019_Preston_BxN-RIL-356-2","2019_Preston_V1_2","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_2_8",3,2.97029969377646,2.97029969377646
213,245,2,8,0,0,213,2019,"Preston","BxN-RIL-356-2","V2",4,"2019_Preston_BxN-RIL-356-2","2019_Preston_V2_2","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_2_8",3.46666666666667,4.18859790183016,3.26949613293514
213,245,2,8,0,0,213,2019,"Preston","BxN-RIL-356-2","V3",4,"2019_Preston_BxN-RIL-356-2","2019_Preston_V3_2","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_2_8",3.95555555555556,4.15028039284054,3.58563458856346
213,245,2,8,0,0,213,2019,"Preston","BxN-RIL-356-2","W1",1,"2019_Preston_BxN-RIL-356-2","2019_Preston_W1_2","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_2_8",1.88888888888889,0.468061540787782,1.57655805045236
213,245,2,8,0,0,213,2019,"Preston","BxN-RIL-356-2","W2",6,"2019_Preston_BxN-RIL-356-2","2019_Preston_W2_2","2019_Preston_W2_8","2019_Preston_W2","2019_Preston_W2_2_8",5.4,5.89440277155794,5.67455279394935
213,245,2,8,0,0,213,2019,"Preston","BxN-RIL-356-2","W3",2,"2019_Preston_BxN-RIL-356-2","2019_Preston_W3_2","2019_Preston_W3_8","2019_Preston_W3","2019_Preston_W3_2_8",2.71111111111111,2.26465702036442,2.50872633083244
338,246,2,8,0,0,338,2019,"Preston","BxN-RIL-360-30","STD",2,"2019_Preston_BxN-RIL-360-30","2019_Preston_STD_2","2019_Preston_STD_8","2019_Preston_STD","2019_Preston_STD_2_8",2.32222222222222,2.19553415500014,2.25509855707292
338,246,2,8,0,0,338,2019,"Preston","BxN-RIL-360-30","V1",3,"2019_Preston_BxN-RIL-360-30","2019_Preston_V1_2","2019_Preston_V1_8","2019_Preston_V1","2019_Preston_V1_2_8",3,2.97029969377646,2.97029969377646
338,246,2,8,0,0,338,2019,"Preston","BxN-RIL-360-30","V2",4,"2019_Preston_BxN-RIL-360-30","2019_Preston_V2_2","2019_Preston_V2_8","2019_Preston_V2","2019_Preston_V2_2_8",3.46666666666667,4.18859790183016,3.26949613293514
338,246,2,8,0,0,338,2019,"Preston","BxN-RIL-360-30","V3",3,"2019_Preston_BxN-RIL-360-30","2019_Preston_V3_2","2019_Preston_V3_8","2019_Preston_V3","2019_Preston_V3_2_8",2.95555555555556,3.15028039284054,2.58563458856346
338,246,2,8,0,0,338,2019,"Preston","BxN-RIL-360-30","W1",0,"2019_Preston_BxN-RIL-360-30","2019_Preston_W1_2","2019_Preston_W1_8","2019_Preston_W1","2019_Preston_W1_2_8",0,0,0
