"","Record","Plot","Row","Column","Cp","Csp","Entry","Year","Location","Genotype","Trait","Value"
"1423",533,304,3,5,0,0,533,2019,"Preston","NxB-RIL-368-28","V1",1
"1424",533,304,3,5,0,0,533,2019,"Preston","NxB-RIL-368-28","V2",2
"1425",533,304,3,5,0,0,533,2019,"Preston","NxB-RIL-368-28","V3",1
"1426",533,304,3,5,0,0,533,2019,"Preston","NxB-RIL-368-28","W1",0
"1427",533,304,3,5,0,0,533,2019,"Preston","NxB-RIL-368-28","W2",6
"1428",533,304,3,5,0,0,533,2019,"Preston","NxB-RIL-368-28","W3",1
"1429",524,305,3,5,0,0,524,2019,"Preston","NxB-RIL-368-19","STD",2
"1430",524,305,3,5,0,0,524,2019,"Preston","NxB-RIL-368-19","V1",2
"1431",524,305,3,5,0,0,524,2019,"Preston","NxB-RIL-368-19","V2",2
"1432",524,305,3,5,0,0,524,2019,"Preston","NxB-RIL-368-19","V3",2
"1433",524,305,3,5,0,0,524,2019,"Preston","NxB-RIL-368-19","W1",0
"1434",524,305,3,5,0,0,524,2019,"Preston","NxB-RIL-368-19","W2",5
"1435",524,305,3,5,0,0,524,2019,"Preston","NxB-RIL-368-19","W3",0
"1436",657,306,3,5,0,0,657,2019,"Preston","NxB-RIL-374-2","STD",1
"1437",657,306,3,5,0,0,657,2019,"Preston","NxB-RIL-374-2","V1",1
"1438",657,306,3,5,0,0,657,2019,"Preston","NxB-RIL-374-2","V2",2
"1439",657,306,3,5,0,0,657,2019,"Preston","NxB-RIL-374-2","V3",2
"1440",657,306,3,5,0,0,657,2019,"Preston","NxB-RIL-374-2","W1",0
"1441",657,306,3,5,0,0,657,2019,"Preston","NxB-RIL-374-2","W2",5
"1442",657,306,3,5,0,0,657,2019,"Preston","NxB-RIL-374-2","W3",0
"1443",302,307,3,5,0,0,302,2019,"Preston","BxN-RIL-359-23","STD",2
"1444",302,307,3,5,0,0,302,2019,"Preston","BxN-RIL-359-23","V1",2
"1445",302,307,3,5,0,0,302,2019,"Preston","BxN-RIL-359-23","V2",1
"1446",302,307,3,5,0,0,302,2019,"Preston","BxN-RIL-359-23","V3",1
"1447",302,307,3,5,0,0,302,2019,"Preston","BxN-RIL-359-23","W1",0
"1448",302,307,3,5,0,0,302,2019,"Preston","BxN-RIL-359-23","W2",6
"1449",302,307,3,5,0,0,302,2019,"Preston","BxN-RIL-359-23","W3",0
"1450",39,308,3,6,0,0,39,2019,"Preston","BxN-RIL-347-18","STD",3
"1451",39,308,3,6,0,0,39,2019,"Preston","BxN-RIL-347-18","V1",4
"1452",39,308,3,6,0,0,39,2019,"Preston","BxN-RIL-347-18","V2",4
"1453",39,308,3,6,0,0,39,2019,"Preston","BxN-RIL-347-18","V3",3
"1454",39,308,3,6,0,0,39,2019,"Preston","BxN-RIL-347-18","W1",2
"1455",39,308,3,6,0,0,39,2019,"Preston","BxN-RIL-347-18","W2",7
"1456",39,308,3,6,0,0,39,2019,"Preston","BxN-RIL-347-18","W3",2
"1457",573,309,3,6,0,0,573,2019,"Preston","NxB-RIL-370-18","STD",3
"1458",573,309,3,6,0,0,573,2019,"Preston","NxB-RIL-370-18","V1",3
"1459",573,309,3,6,0,0,573,2019,"Preston","NxB-RIL-370-18","V2",4
"1460",573,309,3,6,0,0,573,2019,"Preston","NxB-RIL-370-18","V3",5
"1461",573,309,3,6,0,0,573,2019,"Preston","NxB-RIL-370-18","W1",5
"1462",573,309,3,6,0,0,573,2019,"Preston","NxB-RIL-370-18","W2",7
"1463",573,309,3,6,0,0,573,2019,"Preston","NxB-RIL-370-18","W3",7
"1464",27,310,3,6,0,0,27,2019,"Preston","BxN-RIL-347-5","STD",3
"1465",27,310,3,6,0,0,27,2019,"Preston","BxN-RIL-347-5","V1",3
"1466",27,310,3,6,0,0,27,2019,"Preston","BxN-RIL-347-5","V2",4
"1467",27,310,3,6,0,0,27,2019,"Preston","BxN-RIL-347-5","V3",4
"1468",27,310,3,6,0,0,27,2019,"Preston","BxN-RIL-347-5","W1",3
"1469",27,310,3,6,0,0,27,2019,"Preston","BxN-RIL-347-5","W2",7
"1470",27,310,3,6,0,0,27,2019,"Preston","BxN-RIL-347-5","W3",5
"1471",13,311,3,6,0,0,13,2019,"Preston","BxN-RIL-346-17","STD",2
"1472",13,311,3,6,0,0,13,2019,"Preston","BxN-RIL-346-17","V1",2
"1473",13,311,3,6,0,0,13,2019,"Preston","BxN-RIL-346-17","V2",2
"1474",13,311,3,6,0,0,13,2019,"Preston","BxN-RIL-346-17","V3",1
"1475",13,311,3,6,0,0,13,2019,"Preston","BxN-RIL-346-17","W1",0
"1476",13,311,3,6,0,0,13,2019,"Preston","BxN-RIL-346-17","W2",6
"1477",13,311,3,6,0,0,13,2019,"Preston","BxN-RIL-346-17","W3",2
"1478",715,312,3,6,1,0,715,2019,"Preston","NorLin","STD",2
"1479",715,312,3,6,1,0,715,2019,"Preston","NorLin","V1",2
"1480",715,312,3,6,1,0,715,2019,"Preston","NorLin","V2",2
"1481",715,312,3,6,1,0,715,2019,"Preston","NorLin","V3",2
"1482",715,312,3,6,1,0,715,2019,"Preston","NorLin","W1",0
"1483",715,312,3,6,1,0,715,2019,"Preston","NorLin","W2",5
"1484",715,312,3,6,1,0,715,2019,"Preston","NorLin","W3",2
"1485",640,313,3,6,0,0,640,2019,"Preston","NxB-RIL-373-15","STD",2
"1486",640,313,3,6,0,0,640,2019,"Preston","NxB-RIL-373-15","V1",2
"1487",640,313,3,6,0,0,640,2019,"Preston","NxB-RIL-373-15","V2",2
"1488",640,313,3,6,0,0,640,2019,"Preston","NxB-RIL-373-15","V3",1
"1489",640,313,3,6,0,0,640,2019,"Preston","NxB-RIL-373-15","W1",0
"1490",640,313,3,6,0,0,640,2019,"Preston","NxB-RIL-373-15","W2",5
"1491",640,313,3,6,0,0,640,2019,"Preston","NxB-RIL-373-15","W3",1
"1492",450,314,3,6,0,0,450,2019,"Preston","NxB-RIL-365-11","STD",2
"1493",450,314,3,6,0,0,450,2019,"Preston","NxB-RIL-365-11","V1",2
"1494",450,314,3,6,0,0,450,2019,"Preston","NxB-RIL-365-11","V2",2
"1495",450,314,3,6,0,0,450,2019,"Preston","NxB-RIL-365-11","V3",1
"1496",450,314,3,6,0,0,450,2019,"Preston","NxB-RIL-365-11","W1",0
"1497",450,314,3,6,0,0,450,2019,"Preston","NxB-RIL-365-11","W2",4
"1498",450,314,3,6,0,0,450,2019,"Preston","NxB-RIL-365-11","W3",0
"1499",683,315,3,6,0,0,683,2019,"Preston","NxB-RIL-375-1","STD",1
"1500",683,315,3,6,0,0,683,2019,"Preston","NxB-RIL-375-1","V1",2
"1501",683,315,3,6,0,0,683,2019,"Preston","NxB-RIL-375-1","V2",2
"1502",683,315,3,6,0,0,683,2019,"Preston","NxB-RIL-375-1","V3",1
"1503",683,315,3,6,0,0,683,2019,"Preston","NxB-RIL-375-1","W1",0
"1504",683,315,3,6,0,0,683,2019,"Preston","NxB-RIL-375-1","W2",4
"1505",683,315,3,6,0,0,683,2019,"Preston","NxB-RIL-375-1","W3",0
"1506",636,316,3,6,0,0,636,2019,"Preston","NxB-RIL-373-11","STD",4
"1507",636,316,3,6,0,0,636,2019,"Preston","NxB-RIL-373-11","V1",4
"1508",636,316,3,6,0,0,636,2019,"Preston","NxB-RIL-373-11","V2",5
"1509",636,316,3,6,0,0,636,2019,"Preston","NxB-RIL-373-11","V3",5
"1510",636,316,3,6,0,0,636,2019,"Preston","NxB-RIL-373-11","W1",2
"1511",636,316,3,6,0,0,636,2019,"Preston","NxB-RIL-373-11","W2",6
"1512",636,316,3,6,0,0,636,2019,"Preston","NxB-RIL-373-11","W3",7
"1513",110,317,3,7,0,0,110,2019,"Preston","BxN-RIL-351-5","STD",3
"1514",110,317,3,7,0,0,110,2019,"Preston","BxN-RIL-351-5","V1",4
"1515",110,317,3,7,0,0,110,2019,"Preston","BxN-RIL-351-5","V2",5
"1516",110,317,3,7,0,0,110,2019,"Preston","BxN-RIL-351-5","V3",4
"1517",110,317,3,7,0,0,110,2019,"Preston","BxN-RIL-351-5","W1",4
"1518",110,317,3,7,0,0,110,2019,"Preston","BxN-RIL-351-5","W2",6
"1519",110,317,3,7,0,0,110,2019,"Preston","BxN-RIL-351-5","W3",6
"1520",476,318,3,7,0,0,476,2019,"Preston","NxB-RIL-366-12","STD",3
"1521",476,318,3,7,0,0,476,2019,"Preston","NxB-RIL-366-12","V1",3
"1522",476,318,3,7,0,0,476,2019,"Preston","NxB-RIL-366-12","V2",4
"1523",476,318,3,7,0,0,476,2019,"Preston","NxB-RIL-366-12","V3",3
"1524",476,318,3,7,0,0,476,2019,"Preston","NxB-RIL-366-12","W1",0
"1525",476,318,3,7,0,0,476,2019,"Preston","NxB-RIL-366-12","W2",5
"1526",476,318,3,7,0,0,476,2019,"Preston","NxB-RIL-366-12","W3",6
"1527",328,319,3,7,0,0,328,2019,"Preston","BxN-RIL-360-20","STD",3
"1528",328,319,3,7,0,0,328,2019,"Preston","BxN-RIL-360-20","V1",3
"1529",328,319,3,7,0,0,328,2019,"Preston","BxN-RIL-360-20","V2",4
"1530",328,319,3,7,0,0,328,2019,"Preston","BxN-RIL-360-20","V3",3
"1531",328,319,3,7,0,0,328,2019,"Preston","BxN-RIL-360-20","W1",0
"1532",328,319,3,7,0,0,328,2019,"Preston","BxN-RIL-360-20","W2",5
"1533",328,319,3,7,0,0,328,2019,"Preston","BxN-RIL-360-20","W3",5
"1534",579,320,3,7,0,0,579,2019,"Preston","NxB-RIL-370-25","STD",3
"1535",579,320,3,7,0,0,579,2019,"Preston","NxB-RIL-370-25","V1",3
"1536",579,320,3,7,0,0,579,2019,"Preston","NxB-RIL-370-25","V2",4
"1537",579,320,3,7,0,0,579,2019,"Preston","NxB-RIL-370-25","V3",3
"1538",579,320,3,7,0,0,579,2019,"Preston","NxB-RIL-370-25","W1",0
"1539",579,320,3,7,0,0,579,2019,"Preston","NxB-RIL-370-25","W2",5
"1540",579,320,3,7,0,0,579,2019,"Preston","NxB-RIL-370-25","W3",5
"1541",715,321,3,7,1,0,715,2019,"Preston","NorLin","STD",3
"1542",715,321,3,7,1,0,715,2019,"Preston","NorLin","V1",3
"1543",715,321,3,7,1,0,715,2019,"Preston","NorLin","V2",3
"1544",715,321,3,7,1,0,715,2019,"Preston","NorLin","V3",3
"1545",715,321,3,7,1,0,715,2019,"Preston","NorLin","W1",0
"1546",715,321,3,7,1,0,715,2019,"Preston","NorLin","W2",5
"1547",715,321,3,7,1,0,715,2019,"Preston","NorLin","W3",4
"1548",644,322,3,7,0,0,644,2019,"Preston","NxB-RIL-373-19","STD",2
"1549",644,322,3,7,0,0,644,2019,"Preston","NxB-RIL-373-19","V1",2
"1550",644,322,3,7,0,0,644,2019,"Preston","NxB-RIL-373-19","V2",2
"1551",644,322,3,7,0,0,644,2019,"Preston","NxB-RIL-373-19","V3",3
"1552",644,322,3,7,0,0,644,2019,"Preston","NxB-RIL-373-19","W1",5
"1553",644,322,3,7,0,0,644,2019,"Preston","NxB-RIL-373-19","W2",5
"1554",644,322,3,7,0,0,644,2019,"Preston","NxB-RIL-373-19","W3",4
"1555",362,323,3,7,0,0,362,2019,"Preston","NxB-RIL-361-23","STD",2
"1556",362,323,3,7,0,0,362,2019,"Preston","NxB-RIL-361-23","V1",2
"1557",362,323,3,7,0,0,362,2019,"Preston","NxB-RIL-361-23","V2",2
"1558",362,323,3,7,0,0,362,2019,"Preston","NxB-RIL-361-23","V3",2
"1559",362,323,3,7,0,0,362,2019,"Preston","NxB-RIL-361-23","W1",0
"1560",362,323,3,7,0,0,362,2019,"Preston","NxB-RIL-361-23","W2",5
"1561",362,323,3,7,0,0,362,2019,"Preston","NxB-RIL-361-23","W3",1
"1562",89,324,3,7,0,0,89,2019,"Preston","BxN-RIL-350-2","STD",3
"1563",89,324,3,7,0,0,89,2019,"Preston","BxN-RIL-350-2","V1",3
"1564",89,324,3,7,0,0,89,2019,"Preston","BxN-RIL-350-2","V2",4
"1565",89,324,3,7,0,0,89,2019,"Preston","BxN-RIL-350-2","V3",3
"1566",89,324,3,7,0,0,89,2019,"Preston","BxN-RIL-350-2","W1",4
"1567",89,324,3,7,0,0,89,2019,"Preston","BxN-RIL-350-2","W2",5
"1568",89,324,3,7,0,0,89,2019,"Preston","BxN-RIL-350-2","W3",4
"1569",315,325,3,7,0,0,315,2019,"Preston","BxN-RIL-360-5","STD",3
"1570",315,325,3,7,0,0,315,2019,"Preston","BxN-RIL-360-5","V1",3
"1571",315,325,3,7,0,0,315,2019,"Preston","BxN-RIL-360-5","V2",4
"1572",315,325,3,7,0,0,315,2019,"Preston","BxN-RIL-360-5","V3",3
"1573",315,325,3,7,0,0,315,2019,"Preston","BxN-RIL-360-5","W1",0
"1574",315,325,3,7,0,0,315,2019,"Preston","BxN-RIL-360-5","W2",6
"1575",315,325,3,7,0,0,315,2019,"Preston","BxN-RIL-360-5","W3",4
"1576",63,326,3,8,0,0,63,2019,"Preston","BxN-RIL-348-20","STD",2
"1577",63,326,3,8,0,0,63,2019,"Preston","BxN-RIL-348-20","V1",3
"1578",63,326,3,8,0,0,63,2019,"Preston","BxN-RIL-348-20","V2",3
"1579",63,326,3,8,0,0,63,2019,"Preston","BxN-RIL-348-20","V3",3
"1580",63,326,3,8,0,0,63,2019,"Preston","BxN-RIL-348-20","W1",0
"1581",63,326,3,8,0,0,63,2019,"Preston","BxN-RIL-348-20","W2",6
"1582",63,326,3,8,0,0,63,2019,"Preston","BxN-RIL-348-20","W3",5
"1583",330,327,3,8,0,0,330,2019,"Preston","BxN-RIL-360-22","STD",4
"1584",330,327,3,8,0,0,330,2019,"Preston","BxN-RIL-360-22","V1",3
"1585",330,327,3,8,0,0,330,2019,"Preston","BxN-RIL-360-22","V2",3
"1586",330,327,3,8,0,0,330,2019,"Preston","BxN-RIL-360-22","V3",4
"1587",330,327,3,8,0,0,330,2019,"Preston","BxN-RIL-360-22","W1",0
"1588",330,327,3,8,0,0,330,2019,"Preston","BxN-RIL-360-22","W2",6
"1589",330,327,3,8,0,0,330,2019,"Preston","BxN-RIL-360-22","W3",4
"1590",96,328,3,8,0,0,96,2019,"Preston","BxN-RIL-350-11","STD",3
"1591",96,328,3,8,0,0,96,2019,"Preston","BxN-RIL-350-11","V1",3
"1592",96,328,3,8,0,0,96,2019,"Preston","BxN-RIL-350-11","V2",3
"1593",96,328,3,8,0,0,96,2019,"Preston","BxN-RIL-350-11","V3",3
"1594",96,328,3,8,0,0,96,2019,"Preston","BxN-RIL-350-11","W1",5
"1595",96,328,3,8,0,0,96,2019,"Preston","BxN-RIL-350-11","W2",5
"1596",96,328,3,8,0,0,96,2019,"Preston","BxN-RIL-350-11","W3",4
"1597",637,329,3,8,0,0,637,2019,"Preston","NxB-RIL-373-12","STD",2
"1598",637,329,3,8,0,0,637,2019,"Preston","NxB-RIL-373-12","V1",3
"1599",637,329,3,8,0,0,637,2019,"Preston","NxB-RIL-373-12","V2",4
"1600",637,329,3,8,0,0,637,2019,"Preston","NxB-RIL-373-12","V3",4
"1601",637,329,3,8,0,0,637,2019,"Preston","NxB-RIL-373-12","W1",0
"1602",637,329,3,8,0,0,637,2019,"Preston","NxB-RIL-373-12","W2",5
"1603",637,329,3,8,0,0,637,2019,"Preston","NxB-RIL-373-12","W3",5
"1604",715,330,3,8,1,0,715,2019,"Preston","NorLin","STD",2
"1605",715,330,3,8,1,0,715,2019,"Preston","NorLin","V1",2
"1606",715,330,3,8,1,0,715,2019,"Preston","NorLin","V2",2
"1607",715,330,3,8,1,0,715,2019,"Preston","NorLin","V3",2
"1608",715,330,3,8,1,0,715,2019,"Preston","NorLin","W1",2
"1609",715,330,3,8,1,0,715,2019,"Preston","NorLin","W2",4
"1610",715,330,3,8,1,0,715,2019,"Preston","NorLin","W3",2
"1611",672,331,3,8,0,0,672,2019,"Preston","NxB-RIL-374-21","STD",1
"1612",672,331,3,8,0,0,672,2019,"Preston","NxB-RIL-374-21","V1",2
"1613",672,331,3,8,0,0,672,2019,"Preston","NxB-RIL-374-21","V2",2
"1614",672,331,3,8,0,0,672,2019,"Preston","NxB-RIL-374-21","V3",3
"1615",672,331,3,8,0,0,672,2019,"Preston","NxB-RIL-374-21","W1",0
"1616",672,331,3,8,0,0,672,2019,"Preston","NxB-RIL-374-21","W2",5
"1617",672,331,3,8,0,0,672,2019,"Preston","NxB-RIL-374-21","W3",4
"1618",709,332,3,8,0,0,709,2019,"Preston","Bison5","STD",4
"1619",709,332,3,8,0,0,709,2019,"Preston","Bison5","V1",3
"1620",709,332,3,8,0,0,709,2019,"Preston","Bison5","V2",3
"1621",709,332,3,8,0,0,709,2019,"Preston","Bison5","V3",4
"1622",709,332,3,8,0,0,709,2019,"Preston","Bison5","W1",0
"1623",709,332,3,8,0,0,709,2019,"Preston","Bison5","W2",5
"1624",709,332,3,8,0,0,709,2019,"Preston","Bison5","W3",6
"1625",121,333,3,8,0,0,121,2019,"Preston","BxN-RIL-351-21","STD",3
"1626",121,333,3,8,0,0,121,2019,"Preston","BxN-RIL-351-21","V1",4
"1627",121,333,3,8,0,0,121,2019,"Preston","BxN-RIL-351-21","V2",5
"1628",121,333,3,8,0,0,121,2019,"Preston","BxN-RIL-351-21","V3",5
"1629",121,333,3,8,0,0,121,2019,"Preston","BxN-RIL-351-21","W1",4
"1630",121,333,3,8,0,0,121,2019,"Preston","BxN-RIL-351-21","W2",6
"1631",121,333,3,8,0,0,121,2019,"Preston","BxN-RIL-351-21","W3",6
"1632",675,334,3,8,0,0,675,2019,"Preston","NxB-RIL-374-24","STD",3
"1633",675,334,3,8,0,0,675,2019,"Preston","NxB-RIL-374-24","V1",3
"1634",675,334,3,8,0,0,675,2019,"Preston","NxB-RIL-374-24","V2",3
"1635",675,334,3,8,0,0,675,2019,"Preston","NxB-RIL-374-24","V3",4
"1636",675,334,3,8,0,0,675,2019,"Preston","NxB-RIL-374-24","W1",0
"1637",675,334,3,8,0,0,675,2019,"Preston","NxB-RIL-374-24","W2",6
"1638",675,334,3,8,0,0,675,2019,"Preston","NxB-RIL-374-24","W3",5
"1639",310,335,3,9,0,0,310,2019,"Preston","BxN-RIL-359-31","STD",3
"1640",310,335,3,9,0,0,310,2019,"Preston","BxN-RIL-359-31","V1",4
"1641",310,335,3,9,0,0,310,2019,"Preston","BxN-RIL-359-31","V2",4
"1642",310,335,3,9,0,0,310,2019,"Preston","BxN-RIL-359-31","V3",5
"1643",310,335,3,9,0,0,310,2019,"Preston","BxN-RIL-359-31","W1",6
"1644",310,335,3,9,0,0,310,2019,"Preston","BxN-RIL-359-31","W2",8
"1645",310,335,3,9,0,0,310,2019,"Preston","BxN-RIL-359-31","W3",8
"1646",104,336,3,9,0,0,104,2019,"Preston","BxN-RIL-350-20","STD",1
"1647",104,336,3,9,0,0,104,2019,"Preston","BxN-RIL-350-20","V1",1
"1648",104,336,3,9,0,0,104,2019,"Preston","BxN-RIL-350-20","V2",1
"1649",104,336,3,9,0,0,104,2019,"Preston","BxN-RIL-350-20","V3",1
"1650",104,336,3,9,0,0,104,2019,"Preston","BxN-RIL-350-20","W1",0
"1651",104,336,3,9,0,0,104,2019,"Preston","BxN-RIL-350-20","W2",5
"1652",104,336,3,9,0,0,104,2019,"Preston","BxN-RIL-350-20","W3",2
"1653",614,337,3,9,0,0,614,2019,"Preston","NxB-RIL-372-19","STD",2
"1654",614,337,3,9,0,0,614,2019,"Preston","NxB-RIL-372-19","V1",2
"1655",614,337,3,9,0,0,614,2019,"Preston","NxB-RIL-372-19","V2",3
"1656",614,337,3,9,0,0,614,2019,"Preston","NxB-RIL-372-19","V3",3
"1657",614,337,3,9,0,0,614,2019,"Preston","NxB-RIL-372-19","W1",2
"1658",614,337,3,9,0,0,614,2019,"Preston","NxB-RIL-372-19","W2",6
"1659",614,337,3,9,0,0,614,2019,"Preston","NxB-RIL-372-19","W3",5
"1660",455,338,3,9,0,0,455,2019,"Preston","NxB-RIL-365-17","STD",3
"1661",455,338,3,9,0,0,455,2019,"Preston","NxB-RIL-365-17","V1",1
"1662",455,338,3,9,0,0,455,2019,"Preston","NxB-RIL-365-17","V2",1
"1663",455,338,3,9,0,0,455,2019,"Preston","NxB-RIL-365-17","V3",2
"1664",455,338,3,9,0,0,455,2019,"Preston","NxB-RIL-365-17","W1",0
"1665",455,338,3,9,0,0,455,2019,"Preston","NxB-RIL-365-17","W2",6
"1666",455,338,3,9,0,0,455,2019,"Preston","NxB-RIL-365-17","W3",5
"1667",715,339,3,9,1,0,715,2019,"Preston","NorLin","STD",3
"1668",715,339,3,9,1,0,715,2019,"Preston","NorLin","V1",2
"1669",715,339,3,9,1,0,715,2019,"Preston","NorLin","V2",2
"1670",715,339,3,9,1,0,715,2019,"Preston","NorLin","V3",3
"1671",715,339,3,9,1,0,715,2019,"Preston","NorLin","W1",0
"1672",715,339,3,9,1,0,715,2019,"Preston","NorLin","W2",5
"1673",715,339,3,9,1,0,715,2019,"Preston","NorLin","W3",6
"1674",219,340,3,9,0,0,219,2019,"Preston","BxN-RIL-356-9","STD",1
"1675",219,340,3,9,0,0,219,2019,"Preston","BxN-RIL-356-9","V1",1
"1676",219,340,3,9,0,0,219,2019,"Preston","BxN-RIL-356-9","V2",1
"1677",219,340,3,9,0,0,219,2019,"Preston","BxN-RIL-356-9","V3",1
"1678",219,340,3,9,0,0,219,2019,"Preston","BxN-RIL-356-9","W1",0
"1679",219,340,3,9,0,0,219,2019,"Preston","BxN-RIL-356-9","W2",6
"1680",219,340,3,9,0,0,219,2019,"Preston","BxN-RIL-356-9","W3",2
"1681",301,341,3,9,0,0,301,2019,"Preston","BxN-RIL-359-22","STD",1
"1682",301,341,3,9,0,0,301,2019,"Preston","BxN-RIL-359-22","V1",2
"1683",301,341,3,9,0,0,301,2019,"Preston","BxN-RIL-359-22","V2",4
"1684",301,341,3,9,0,0,301,2019,"Preston","BxN-RIL-359-22","V3",4
"1685",301,341,3,9,0,0,301,2019,"Preston","BxN-RIL-359-22","W1",0
"1686",301,341,3,9,0,0,301,2019,"Preston","BxN-RIL-359-22","W2",7
"1687",301,341,3,9,0,0,301,2019,"Preston","BxN-RIL-359-22","W3",6
"1688",549,342,3,9,0,0,549,2019,"Preston","NxB-RIL-369-16","STD",2
"1689",549,342,3,9,0,0,549,2019,"Preston","NxB-RIL-369-16","V1",2
"1690",549,342,3,9,0,0,549,2019,"Preston","NxB-RIL-369-16","V2",3
"1691",549,342,3,9,0,0,549,2019,"Preston","NxB-RIL-369-16","V3",2
"1692",549,342,3,9,0,0,549,2019,"Preston","NxB-RIL-369-16","W1",0
"1693",549,342,3,9,0,0,549,2019,"Preston","NxB-RIL-369-16","W2",6
"1694",549,342,3,9,0,0,549,2019,"Preston","NxB-RIL-369-16","W3",3
"1695",249,343,3,9,0,0,249,2019,"Preston","BxN-RIL-357-22","STD",2
"1696",249,343,3,9,0,0,249,2019,"Preston","BxN-RIL-357-22","V1",1
"1697",249,343,3,9,0,0,249,2019,"Preston","BxN-RIL-357-22","V2",2
"1698",249,343,3,9,0,0,249,2019,"Preston","BxN-RIL-357-22","V3",2
"1699",249,343,3,9,0,0,249,2019,"Preston","BxN-RIL-357-22","W1",0
"1700",249,343,3,9,0,0,249,2019,"Preston","BxN-RIL-357-22","W2",7
"1701",249,343,3,9,0,0,249,2019,"Preston","BxN-RIL-357-22","W3",3
"1702",581,344,4,1,0,0,581,2019,"Preston","NxB-RIL-370-28","STD",3
"1703",581,344,4,1,0,0,581,2019,"Preston","NxB-RIL-370-28","V1",3
"1704",581,344,4,1,0,0,581,2019,"Preston","NxB-RIL-370-28","V2",3
"1705",581,344,4,1,0,0,581,2019,"Preston","NxB-RIL-370-28","V3",5
"1706",581,344,4,1,0,0,581,2019,"Preston","NxB-RIL-370-28","W1",3
"1707",581,344,4,1,0,0,581,2019,"Preston","NxB-RIL-370-28","W2",5
"1708",581,344,4,1,0,0,581,2019,"Preston","NxB-RIL-370-28","W3",8
"1709",65,345,4,1,0,0,65,2019,"Preston","BxN-RIL-348-23","STD",2
"1710",65,345,4,1,0,0,65,2019,"Preston","BxN-RIL-348-23","V1",2
"1711",65,345,4,1,0,0,65,2019,"Preston","BxN-RIL-348-23","V2",2
"1712",65,345,4,1,0,0,65,2019,"Preston","BxN-RIL-348-23","V3",4
"1713",65,345,4,1,0,0,65,2019,"Preston","BxN-RIL-348-23","W1",2
"1714",65,345,4,1,0,0,65,2019,"Preston","BxN-RIL-348-23","W2",4
"1715",65,345,4,1,0,0,65,2019,"Preston","BxN-RIL-348-23","W3",7
"1716",643,346,4,1,0,0,643,2019,"Preston","NxB-RIL-373-18","STD",2
"1717",643,346,4,1,0,0,643,2019,"Preston","NxB-RIL-373-18","V1",2
"1718",643,346,4,1,0,0,643,2019,"Preston","NxB-RIL-373-18","V2",1
"1719",643,346,4,1,0,0,643,2019,"Preston","NxB-RIL-373-18","V3",2
"1720",643,346,4,1,0,0,643,2019,"Preston","NxB-RIL-373-18","W1",1
"1721",643,346,4,1,0,0,643,2019,"Preston","NxB-RIL-373-18","W2",3
"1722",643,346,4,1,0,0,643,2019,"Preston","NxB-RIL-373-18","W3",2
"1723",411,347,4,1,0,0,411,2019,"Preston","NxB-RIL-363-19","STD",2
"1724",411,347,4,1,0,0,411,2019,"Preston","NxB-RIL-363-19","V1",3
"1725",411,347,4,1,0,0,411,2019,"Preston","NxB-RIL-363-19","V2",1
"1726",411,347,4,1,0,0,411,2019,"Preston","NxB-RIL-363-19","V3",2
"1727",411,347,4,1,0,0,411,2019,"Preston","NxB-RIL-363-19","W1",1
"1728",411,347,4,1,0,0,411,2019,"Preston","NxB-RIL-363-19","W2",3
"1729",411,347,4,1,0,0,411,2019,"Preston","NxB-RIL-363-19","W3",3
"1730",715,348,4,1,1,0,715,2019,"Preston","NorLin","STD",3
"1731",715,348,4,1,1,0,715,2019,"Preston","NorLin","V1",3
"1732",715,348,4,1,1,0,715,2019,"Preston","NorLin","V2",2
"1733",715,348,4,1,1,0,715,2019,"Preston","NorLin","V3",2
"1734",715,348,4,1,1,0,715,2019,"Preston","NorLin","W1",1
"1735",715,348,4,1,1,0,715,2019,"Preston","NorLin","W2",3
"1736",715,348,4,1,1,0,715,2019,"Preston","NorLin","W3",1
"1737",671,349,4,1,0,0,671,2019,"Preston","NxB-RIL-374-19","STD",3
"1738",671,349,4,1,0,0,671,2019,"Preston","NxB-RIL-374-19","V1",3
"1739",671,349,4,1,0,0,671,2019,"Preston","NxB-RIL-374-19","V2",3
"1740",671,349,4,1,0,0,671,2019,"Preston","NxB-RIL-374-19","V3",4
"1741",671,349,4,1,0,0,671,2019,"Preston","NxB-RIL-374-19","W1",1
"1742",671,349,4,1,0,0,671,2019,"Preston","NxB-RIL-374-19","W2",5
"1743",671,349,4,1,0,0,671,2019,"Preston","NxB-RIL-374-19","W3",7
"1744",1,350,4,1,0,0,1,2019,"Preston","BxN-RIL-346-1","STD",2
"1745",1,350,4,1,0,0,1,2019,"Preston","BxN-RIL-346-1","V1",2
"1746",1,350,4,1,0,0,1,2019,"Preston","BxN-RIL-346-1","V2",3
"1747",1,350,4,1,0,0,1,2019,"Preston","BxN-RIL-346-1","V3",2
"1748",1,350,4,1,0,0,1,2019,"Preston","BxN-RIL-346-1","W1",0
"1749",1,350,4,1,0,0,1,2019,"Preston","BxN-RIL-346-1","W2",4
"1750",1,350,4,1,0,0,1,2019,"Preston","BxN-RIL-346-1","W3",3
"1751",3,351,4,1,0,0,3,2019,"Preston","BxN-RIL-346-3","STD",2
"1752",3,351,4,1,0,0,3,2019,"Preston","BxN-RIL-346-3","V1",2
"1753",3,351,4,1,0,0,3,2019,"Preston","BxN-RIL-346-3","V2",3
