Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	W1	5.8
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	W2	3.46
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	W3	2.64
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	STD	2.07
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	V1	2.12
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	V2	1.68
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	V3	1.76
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	W1	0
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	W2	3.46
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	W3	0
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	STD	3.07
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	V1	3.12
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	V2	3.68
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	V3	2.76
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	W1	4.8
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	W2	3.46
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	W3	2.64
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	STD	3.07
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	V1	3.12
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	V2	3.68
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	V3	2.76
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	W1	0
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	W2	4.46
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	W3	2.64
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	STD	2.37
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	V1	3.34
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	V2	2.88
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	V3	2.91
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	W1	0
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	W2	4.9
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	W3	4.78
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	STD	4.37
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	V1	3.34
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	V2	2.88
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	V3	3.91
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	W1	0
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	W2	4.9
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	W3	3.78
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	STD	3.37
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	V1	3.34
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	V2	2.88
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	V3	2.91
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	W1	5.61
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	W2	3.9
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	W3	3.78
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	STD	2.37
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	V1	3.34
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	V2	3.88
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	V3	3.91
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	W1	0
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	W2	3.9
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	W3	4.78
715	330	3	8	1	0	715	2019	Preston	NorLin	STD	2.37
715	330	3	8	1	0	715	2019	Preston	NorLin	V1	2.34
715	330	3	8	1	0	715	2019	Preston	NorLin	V2	1.88
715	330	3	8	1	0	715	2019	Preston	NorLin	V3	1.91
715	330	3	8	1	0	715	2019	Preston	NorLin	W1	2.61
715	330	3	8	1	0	715	2019	Preston	NorLin	W2	2.9
715	330	3	8	1	0	715	2019	Preston	NorLin	W3	1.78
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	STD	1.37
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	V1	2.34
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	V2	1.88
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	V3	2.91
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	W1	0
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	W2	3.9
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	W3	3.78
709	332	3	8	0	0	709	2019	Preston	Bison5	STD	4.37
709	332	3	8	0	0	709	2019	Preston	Bison5	V1	3.34
709	332	3	8	0	0	709	2019	Preston	Bison5	V2	2.88
709	332	3	8	0	0	709	2019	Preston	Bison5	V3	3.91
709	332	3	8	0	0	709	2019	Preston	Bison5	W1	0
709	332	3	8	0	0	709	2019	Preston	Bison5	W2	3.9
709	332	3	8	0	0	709	2019	Preston	Bison5	W3	5.78
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	STD	3.37
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	V1	4.34
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	V2	4.88
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	V3	4.91
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	W1	4.61
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	W2	4.9
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	W3	5.78
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	STD	3.37
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	V1	3.34
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	V2	2.88
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	V3	3.91
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	W1	0
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	W2	4.9
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	W3	4.78
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	STD	3.07
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	V1	4.14
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	V2	3.88
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	V3	4.5
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	W1	7.62
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	W2	6.83
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	W3	5.7
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	STD	1.07
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	V1	1.14
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	V2	0.88
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	V3	0.5
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	W1	0
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	W2	3.83
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	W3	0
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	STD	2.07
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	V1	2.14
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	V2	2.88
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	V3	2.5
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	W1	3.62
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	W2	4.83
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	W3	2.7
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	STD	3.07
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	V1	1.14
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	V2	0.88
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	V3	1.5
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	W1	0
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	W2	4.83
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	W3	2.7
715	339	3	9	1	0	715	2019	Preston	NorLin	STD	3.07
715	339	3	9	1	0	715	2019	Preston	NorLin	V1	2.14
715	339	3	9	1	0	715	2019	Preston	NorLin	V2	1.88
715	339	3	9	1	0	715	2019	Preston	NorLin	V3	2.5
715	339	3	9	1	0	715	2019	Preston	NorLin	W1	0
715	339	3	9	1	0	715	2019	Preston	NorLin	W2	3.83
715	339	3	9	1	0	715	2019	Preston	NorLin	W3	3.7
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	STD	1.07
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	V1	1.14
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	V2	0.88
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	V3	0.5
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	W1	0
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	W2	4.83
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	W3	0
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	STD	1.07
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	V1	2.14
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	V2	3.88
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	V3	3.5
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	W1	0
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	W2	5.83
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	W3	3.7
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	STD	2.07
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	V1	2.14
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	V2	2.88
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	V3	1.5
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	W1	0
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	W2	4.83
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	W3	0.7
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	STD	2.07
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	V1	1.14
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	V2	1.88
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	V3	1.5
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	W1	0
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	W2	5.83
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	W3	0.7
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	STD	3.15
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	V1	3.62
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	V2	3.46
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	V3	5.14
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	W1	3.01
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	W2	6.09
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	W3	8.58
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	STD	2.15
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	V1	2.62
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	V2	2.46
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	V3	4.14
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	W1	2.01
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	W2	5.09
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	W3	7.58
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	STD	2.15
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	V1	2.62
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	V2	1.46
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	V3	2.14
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	W1	1.01
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	W2	4.09
643	346	4	1	0	0	643	2019	Preston	NxB-RIL-373-18	W3	2.58
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	STD	2.15
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	V1	3.62
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	V2	1.46
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	V3	2.14
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	W1	1.01
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	W2	4.09
411	347	4	1	0	0	411	2019	Preston	NxB-RIL-363-19	W3	3.58
715	348	4	1	1	0	715	2019	Preston	NorLin	STD	3.15
715	348	4	1	1	0	715	2019	Preston	NorLin	V1	3.62
715	348	4	1	1	0	715	2019	Preston	NorLin	V2	2.46
715	348	4	1	1	0	715	2019	Preston	NorLin	V3	2.14
715	348	4	1	1	0	715	2019	Preston	NorLin	W1	1.01
715	348	4	1	1	0	715	2019	Preston	NorLin	W2	4.09
715	348	4	1	1	0	715	2019	Preston	NorLin	W3	1.58
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	STD	3.15
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	V1	3.62
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	V2	3.46
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	V3	4.14
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	W1	1.01
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	W2	6.09
671	349	4	1	0	0	671	2019	Preston	NxB-RIL-374-19	W3	7.58
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	STD	2.15
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	V1	2.62
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	V2	3.46
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	V3	2.14
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	W1	0
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	W2	5.09
1	350	4	1	0	0	1	2019	Preston	BxN-RIL-346-1	W3	3.58
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	STD	2.15
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	V1	2.62
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	V2	3.46
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	V3	4.14
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	W1	1.01
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	W2	6.09
3	351	4	1	0	0	3	2019	Preston	BxN-RIL-346-3	W3	6.58
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	STD	1.15
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	V1	2.62
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	V2	1.46
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	V3	1.14
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	W1	1.01
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	W2	3.09
625	352	4	1	0	0	625	2019	Preston	NxB-RIL-372-31	W3	0
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	STD	2.68
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	V1	2.01
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	V2	1.64
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	V3	2.48
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	W1	1.36
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	W2	3.83
593	353	4	2	0	0	593	2019	Preston	NxB-RIL-371-14	W3	2
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	STD	1.68
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	V1	2.01
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	V2	1.64
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	V3	2.48
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	W1	2.36
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	W2	4.83
656	354	4	2	0	0	656	2019	Preston	NxB-RIL-373-31	W3	5
714	355	4	2	0	0	714	2019	Preston	Novelty5	STD	3.68
714	355	4	2	0	0	714	2019	Preston	Novelty5	V1	4.01
714	355	4	2	0	0	714	2019	Preston	Novelty5	V2	3.64
714	355	4	2	0	0	714	2019	Preston	Novelty5	V3	3.48
714	355	4	2	0	0	714	2019	Preston	Novelty5	W1	4.36
714	355	4	2	0	0	714	2019	Preston	Novelty5	W2	6.83
714	355	4	2	0	0	714	2019	Preston	Novelty5	W3	6
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	STD	3.68
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	V1	4.01
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	V2	2.64
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	V3	3.48
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	W1	2.36
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	W2	4.83
326	356	4	2	0	0	326	2019	Preston	BxN-RIL-360-18	W3	5
715	357	4	2	1	0	715	2019	Preston	NorLin	STD	3.68
715	357	4	2	1	0	715	2019	Preston	NorLin	V1	4.01
715	357	4	2	1	0	715	2019	Preston	NorLin	V2	2.64
715	357	4	2	1	0	715	2019	Preston	NorLin	V3	2.48
715	357	4	2	1	0	715	2019	Preston	NorLin	W1	1.36
715	357	4	2	1	0	715	2019	Preston	NorLin	W2	4.83
715	357	4	2	1	0	715	2019	Preston	NorLin	W3	3
595	358	4	2	0	0	595	2019	Preston	NxB-RIL-371-17	STD	3.68
595	358	4	2	0	0	595	2019	Preston	NxB-RIL-371-17	V1	3.01
595	358	4	2	0	0	595	2019	Preston	NxB-RIL-371-17	V2	2.64
595	358	4	2	0	0	595	2019	Preston	NxB-RIL-371-17	V3	2.48
595	358	4	2	0	0	595	2019	Preston	NxB-RIL-371-17	W1	1.36
595	358	4	2	0	0	595	2019	Preston	NxB-RIL-371-17	W2	3.83
595	358	4	2	0	0	595	2019	Preston	NxB-RIL-371-17	W3	2
525	359	4	2	0	0	525	2019	Preston	NxB-RIL-368-20	STD	2.68
525	359	4	2	0	0	525	2019	Preston	NxB-RIL-368-20	V1	4.01
525	359	4	2	0	0	525	2019	Preston	NxB-RIL-368-20	V2	3.64
525	359	4	2	0	0	525	2019	Preston	NxB-RIL-368-20	V3	4.48
525	359	4	2	0	0	525	2019	Preston	NxB-RIL-368-20	W1	3.36
525	359	4	2	0	0	525	2019	Preston	NxB-RIL-368-20	W2	5.83
525	359	4	2	0	0	525	2019	Preston	NxB-RIL-368-20	W3	7
217	360	4	2	0	0	217	2019	Preston	BxN-RIL-356-6	STD	2.68
217	360	4	2	0	0	217	2019	Preston	BxN-RIL-356-6	V1	3.01
217	360	4	2	0	0	217	2019	Preston	BxN-RIL-356-6	V2	2.64
217	360	4	2	0	0	217	2019	Preston	BxN-RIL-356-6	V3	4.48
217	360	4	2	0	0	217	2019	Preston	BxN-RIL-356-6	W1	2.36
217	360	4	2	0	0	217	2019	Preston	BxN-RIL-356-6	W2	4.83
217	360	4	2	0	0	217	2019	Preston	BxN-RIL-356-6	W3	7
248	361	4	2	0	0	248	2019	Preston	BxN-RIL-357-21	STD	2.68
248	361	4	2	0	0	248	2019	Preston	BxN-RIL-357-21	V1	3.01
248	361	4	2	0	0	248	2019	Preston	BxN-RIL-357-21	V2	2.64
248	361	4	2	0	0	248	2019	Preston	BxN-RIL-357-21	V3	4.48
248	361	4	2	0	0	248	2019	Preston	BxN-RIL-357-21	W1	3.36
248	361	4	2	0	0	248	2019	Preston	BxN-RIL-357-21	W2	4.83
248	361	4	2	0	0	248	2019	Preston	BxN-RIL-357-21	W3	7
700	362	4	3	0	0	700	2019	Preston	NxB-RIL-375-19	STD	2.71
700	362	4	3	0	0	700	2019	Preston	NxB-RIL-375-19	V1	1.83
700	362	4	3	0	0	700	2019	Preston	NxB-RIL-375-19	V2	0.9
700	362	4	3	0	0	700	2019	Preston	NxB-RIL-375-19	V3	0.16
700	362	4	3	0	0	700	2019	Preston	NxB-RIL-375-19	W1	2.53
700	362	4	3	0	0	700	2019	Preston	NxB-RIL-375-19	W2	2.18
700	362	4	3	0	0	700	2019	Preston	NxB-RIL-375-19	W3	0
647	363	4	3	0	0	647	2019	Preston	NxB-RIL-373-22	STD	1.71
647	363	4	3	0	0	647	2019	Preston	NxB-RIL-373-22	V1	1.83
647	363	4	3	0	0	647	2019	Preston	NxB-RIL-373-22	V2	0.9
647	363	4	3	0	0	647	2019	Preston	NxB-RIL-373-22	V3	0.16
647	363	4	3	0	0	647	2019	Preston	NxB-RIL-373-22	W1	1.53
647	363	4	3	0	0	647	2019	Preston	NxB-RIL-373-22	W2	2.18
647	363	4	3	0	0	647	2019	Preston	NxB-RIL-373-22	W3	0
539	364	4	3	0	0	539	2019	Preston	NxB-RIL-369-6	STD	2.71
539	364	4	3	0	0	539	2019	Preston	NxB-RIL-369-6	V1	3.83
539	364	4	3	0	0	539	2019	Preston	NxB-RIL-369-6	V2	2.9
539	364	4	3	0	0	539	2019	Preston	NxB-RIL-369-6	V3	4.16
539	364	4	3	0	0	539	2019	Preston	NxB-RIL-369-6	W1	3.53
539	364	4	3	0	0	539	2019	Preston	NxB-RIL-369-6	W2	5.18
539	364	4	3	0	0	539	2019	Preston	NxB-RIL-369-6	W3	6.57
297	365	4	3	0	0	297	2019	Preston	BxN-RIL-359-17	STD	2.71
297	365	4	3	0	0	297	2019	Preston	BxN-RIL-359-17	V1	3.83
297	365	4	3	0	0	297	2019	Preston	BxN-RIL-359-17	V2	3.9
297	365	4	3	0	0	297	2019	Preston	BxN-RIL-359-17	V3	4.16
297	365	4	3	0	0	297	2019	Preston	BxN-RIL-359-17	W1	3.53
297	365	4	3	0	0	297	2019	Preston	BxN-RIL-359-17	W2	6.18
297	365	4	3	0	0	297	2019	Preston	BxN-RIL-359-17	W3	6.57
715	366	4	3	1	0	715	2019	Preston	NorLin	STD	2.71
715	366	4	3	1	0	715	2019	Preston	NorLin	V1	2.83
715	366	4	3	1	0	715	2019	Preston	NorLin	V2	2.9
715	366	4	3	1	0	715	2019	Preston	NorLin	V3	3.16
715	366	4	3	1	0	715	2019	Preston	NorLin	W1	1.53
715	366	4	3	1	0	715	2019	Preston	NorLin	W2	4.18
715	366	4	3	1	0	715	2019	Preston	NorLin	W3	2.57
180	367	4	3	0	0	180	2019	Preston	BxN-RIL-354-15	STD	1.71
180	367	4	3	0	0	180	2019	Preston	BxN-RIL-354-15	V1	1.83
180	367	4	3	0	0	180	2019	Preston	BxN-RIL-354-15	V2	1.9
180	367	4	3	0	0	180	2019	Preston	BxN-RIL-354-15	V3	1.16
180	367	4	3	0	0	180	2019	Preston	BxN-RIL-354-15	W1	1.53
180	367	4	3	0	0	180	2019	Preston	BxN-RIL-354-15	W2	3.18
180	367	4	3	0	0	180	2019	Preston	BxN-RIL-354-15	W3	0
572	368	4	3	0	0	572	2019	Preston	NxB-RIL-370-17	STD	2.71
572	368	4	3	0	0	572	2019	Preston	NxB-RIL-370-17	V1	1.83
572	368	4	3	0	0	572	2019	Preston	NxB-RIL-370-17	V2	0.9
572	368	4	3	0	0	572	2019	Preston	NxB-RIL-370-17	V3	0.16
572	368	4	3	0	0	572	2019	Preston	NxB-RIL-370-17	W1	1.53
572	368	4	3	0	0	572	2019	Preston	NxB-RIL-370-17	W2	3.18
572	368	4	3	0	0	572	2019	Preston	NxB-RIL-370-17	W3	0
279	369	4	3	0	0	279	2019	Preston	BxN-RIL-358-29	STD	3.71
279	369	4	3	0	0	279	2019	Preston	BxN-RIL-358-29	V1	3.83
279	369	4	3	0	0	279	2019	Preston	BxN-RIL-358-29	V2	2.9
279	369	4	3	0	0	279	2019	Preston	BxN-RIL-358-29	V3	4.16
279	369	4	3	0	0	279	2019	Preston	BxN-RIL-358-29	W1	3.53
279	369	4	3	0	0	279	2019	Preston	BxN-RIL-358-29	W2	5.18
279	369	4	3	0	0	279	2019	Preston	BxN-RIL-358-29	W3	6.57
178	370	4	3	0	0	178	2019	Preston	BxN-RIL-354-13	STD	3.71
178	370	4	3	0	0	178	2019	Preston	BxN-RIL-354-13	V1	3.83
178	370	4	3	0	0	178	2019	Preston	BxN-RIL-354-13	V2	3.9
178	370	4	3	0	0	178	2019	Preston	BxN-RIL-354-13	V3	4.16
178	370	4	3	0	0	178	2019	Preston	BxN-RIL-354-13	W1	4.53
178	370	4	3	0	0	178	2019	Preston	BxN-RIL-354-13	W2	6.18
178	370	4	3	0	0	178	2019	Preston	BxN-RIL-354-13	W3	7.57
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	STD	1.71
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	V1	1.93
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	V2	1.82
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	V3	0.65
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	W1	1.36
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	W2	3.09
422	371	4	4	0	0	422	2019	Preston	NxB-RIL-364-6	W3	0
190	372	4	4	0	0	190	2019	Preston	BxN-RIL-354-29	STD	1.71
190	372	4	4	0	0	190	2019	Preston	BxN-RIL-354-29	V1	2.93
190	372	4	4	0	0	190	2019	Preston	BxN-RIL-354-29	V2	2.82
190	372	4	4	0	0	190	2019	Preston	BxN-RIL-354-29	V3	2.65
190	372	4	4	0	0	190	2019	Preston	BxN-RIL-354-29	W1	1.36
190	372	4	4	0	0	190	2019	Preston	BxN-RIL-354-29	W2	4.09
190	372	4	4	0	0	190	2019	Preston	BxN-RIL-354-29	W3	3.51
512	373	4	4	0	0	512	2019	Preston	NxB-RIL-368-3	STD	1.71
512	373	4	4	0	0	512	2019	Preston	NxB-RIL-368-3	V1	2.93
512	373	4	4	0	0	512	2019	Preston	NxB-RIL-368-3	V2	2.82
512	373	4	4	0	0	512	2019	Preston	NxB-RIL-368-3	V3	3.65
512	373	4	4	0	0	512	2019	Preston	NxB-RIL-368-3	W1	1.36
512	373	4	4	0	0	512	2019	Preston	NxB-RIL-368-3	W2	4.09
