Record	Plot	Row	Column	Cp	Csp	Entry	Year	Location	Genotype	Trait	Value
342	295	3	4	0	0	342	2019	Preston	NxB-RIL-361-2	V1	0.93	
342	295	3	4	0	0	342	2019	Preston	NxB-RIL-361-2	V2	0.3	
342	295	3	4	0	0	342	2019	Preston	NxB-RIL-361-2	V3	1.04	
342	295	3	4	0	0	342	2019	Preston	NxB-RIL-361-2	W1	0	
342	295	3	4	0	0	342	2019	Preston	NxB-RIL-361-2	W2	4.34	
342	295	3	4	0	0	342	2019	Preston	NxB-RIL-361-2	W3	0	
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	STD	1.82	
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	V1	1.93	
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	V2	2.3	
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	V3	3.04	
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	W1	4.58	
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	W2	4.34	
417	296	3	4	0	0	417	2019	Preston	NxB-RIL-364-1	W3	5	
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	STD	1.82	
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	V1	2.93	
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	V2	2.3	
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	V3	3.04	
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	W1	1.58	
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	W2	4.34	
114	297	3	4	0	0	114	2019	Preston	BxN-RIL-351-11	W3	4	
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	STD	1.82	
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	V1	1.93	
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	V2	1.3	
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	V3	2.04	
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	W1	0	
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	W2	4.34	
149	298	3	4	0	0	149	2019	Preston	BxN-RIL-353-4	W3	0	
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	STD	1.72	
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	V1	2.23	
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	V2	2.1	
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	V3	1.34	
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	W1	0	
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	W2	3.54	
692	299	3	5	0	0	692	2019	Preston	NxB-RIL-375-10	W3	0	
529	300	3	5	0	0	529	2019	Preston	NxB-RIL-368-24	STD	0.72	
529	300	3	5	0	0	529	2019	Preston	NxB-RIL-368-24	V1	1.23	
529	300	3	5	0	0	529	2019	Preston	NxB-RIL-368-24	V2	2.1	
529	300	3	5	0	0	529	2019	Preston	NxB-RIL-368-24	V3	1.34	
529	300	3	5	0	0	529	2019	Preston	NxB-RIL-368-24	W1	0	
529	300	3	5	0	0	529	2019	Preston	NxB-RIL-368-24	W2	3.54	
529	300	3	5	0	0	529	2019	Preston	NxB-RIL-368-24	W3	0	
454	301	3	5	0	0	454	2019	Preston	NxB-RIL-365-16	STD	2.72	
454	301	3	5	0	0	454	2019	Preston	NxB-RIL-365-16	V1	2.23	
454	301	3	5	0	0	454	2019	Preston	NxB-RIL-365-16	V2	4.1	
454	301	3	5	0	0	454	2019	Preston	NxB-RIL-365-16	V3	3.34	
454	301	3	5	0	0	454	2019	Preston	NxB-RIL-365-16	W1	5.98	
454	301	3	5	0	0	454	2019	Preston	NxB-RIL-365-16	W2	5.54	
454	301	3	5	0	0	454	2019	Preston	NxB-RIL-365-16	W3	4.9	
713	302	3	5	0	0	713	2019	Preston	Novelty4	STD	4.72	
713	302	3	5	0	0	713	2019	Preston	Novelty4	V1	5.23	
713	302	3	5	0	0	713	2019	Preston	Novelty4	V2	5.1	
713	302	3	5	0	0	713	2019	Preston	Novelty4	V3	5.34	
713	302	3	5	0	0	713	2019	Preston	Novelty4	W1	5.98	
713	302	3	5	0	0	713	2019	Preston	Novelty4	W2	6.54	
713	302	3	5	0	0	713	2019	Preston	Novelty4	W3	7.9	
715	303	3	5	1	0	715	2019	Preston	NorLin	STD	3.72	
715	303	3	5	1	0	715	2019	Preston	NorLin	V1	3.23	
715	303	3	5	1	0	715	2019	Preston	NorLin	V2	3.1	
715	303	3	5	1	0	715	2019	Preston	NorLin	V3	2.34	
715	303	3	5	1	0	715	2019	Preston	NorLin	W1	0	
715	303	3	5	1	0	715	2019	Preston	NorLin	W2	3.54	
715	303	3	5	1	0	715	2019	Preston	NorLin	W3	0.9	
533	304	3	5	0	0	533	2019	Preston	NxB-RIL-368-28	STD	0.72	
533	304	3	5	0	0	533	2019	Preston	NxB-RIL-368-28	V1	1.23	
533	304	3	5	0	0	533	2019	Preston	NxB-RIL-368-28	V2	2.1	
533	304	3	5	0	0	533	2019	Preston	NxB-RIL-368-28	V3	1.34	
533	304	3	5	0	0	533	2019	Preston	NxB-RIL-368-28	W1	0	
533	304	3	5	0	0	533	2019	Preston	NxB-RIL-368-28	W2	4.54	
533	304	3	5	0	0	533	2019	Preston	NxB-RIL-368-28	W3	0.9	
524	305	3	5	0	0	524	2019	Preston	NxB-RIL-368-19	STD	1.72	
524	305	3	5	0	0	524	2019	Preston	NxB-RIL-368-19	V1	2.23	
524	305	3	5	0	0	524	2019	Preston	NxB-RIL-368-19	V2	2.1	
524	305	3	5	0	0	524	2019	Preston	NxB-RIL-368-19	V3	2.34	
524	305	3	5	0	0	524	2019	Preston	NxB-RIL-368-19	W1	0	
524	305	3	5	0	0	524	2019	Preston	NxB-RIL-368-19	W2	3.54	
524	305	3	5	0	0	524	2019	Preston	NxB-RIL-368-19	W3	0	
657	306	3	5	0	0	657	2019	Preston	NxB-RIL-374-2	STD	0.72	
657	306	3	5	0	0	657	2019	Preston	NxB-RIL-374-2	V1	1.23	
657	306	3	5	0	0	657	2019	Preston	NxB-RIL-374-2	V2	2.1	
657	306	3	5	0	0	657	2019	Preston	NxB-RIL-374-2	V3	2.34	
657	306	3	5	0	0	657	2019	Preston	NxB-RIL-374-2	W1	0	
657	306	3	5	0	0	657	2019	Preston	NxB-RIL-374-2	W2	3.54	
657	306	3	5	0	0	657	2019	Preston	NxB-RIL-374-2	W3	0	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	STD	1.72	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	V1	2.23	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	V2	1.1	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	V3	1.34	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	W1	0	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	W2	4.54	
302	307	3	5	0	0	302	2019	Preston	BxN-RIL-359-23	W3	0	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	STD	3.52	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	V1	4.43	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	V2	4.3	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	V3	3.04	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	W1	2.98	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	W2	5.54	
39	308	3	6	0	0	39	2019	Preston	BxN-RIL-347-18	W3	1.6	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	STD	3.52	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	V1	3.43	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	V2	4.3	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	V3	5.04	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	W1	5.98	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	W2	5.54	
573	309	3	6	0	0	573	2019	Preston	NxB-RIL-370-18	W3	6.6	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	STD	3.52	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	V1	3.43	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	V2	4.3	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	V3	4.04	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	W1	3.98	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	W2	5.54	
27	310	3	6	0	0	27	2019	Preston	BxN-RIL-347-5	W3	4.6	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	STD	2.52	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	V1	2.43	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	V2	2.3	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	V3	1.04	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	W1	0	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	W2	4.54	
13	311	3	6	0	0	13	2019	Preston	BxN-RIL-346-17	W3	1.6	
715	312	3	6	1	0	715	2019	Preston	NorLin	STD	2.52	
715	312	3	6	1	0	715	2019	Preston	NorLin	V1	2.43	
715	312	3	6	1	0	715	2019	Preston	NorLin	V2	2.3	
715	312	3	6	1	0	715	2019	Preston	NorLin	V3	2.04	
715	312	3	6	1	0	715	2019	Preston	NorLin	W1	0	
715	312	3	6	1	0	715	2019	Preston	NorLin	W2	3.54	
715	312	3	6	1	0	715	2019	Preston	NorLin	W3	1.6	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	STD	2.52	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	V1	2.43	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	V2	2.3	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	V3	1.04	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	W1	0	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	W2	3.54	
640	313	3	6	0	0	640	2019	Preston	NxB-RIL-373-15	W3	0.6	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	STD	2.52	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	V1	2.43	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	V2	2.3	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	V3	1.04	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	W1	0	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	W2	2.54	
450	314	3	6	0	0	450	2019	Preston	NxB-RIL-365-11	W3	0	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	STD	1.52	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	V1	2.43	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	V2	2.3	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	V3	1.04	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	W1	0	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	W2	2.54	
683	315	3	6	0	0	683	2019	Preston	NxB-RIL-375-1	W3	0	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	STD	4.52	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	V1	4.43	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	V2	5.3	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	V3	5.04	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	W1	2.98	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	W2	4.54	
636	316	3	6	0	0	636	2019	Preston	NxB-RIL-373-11	W3	6.6	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	STD	3.12	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	V1	4.13	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	V2	4.7	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	V3	3.84	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	W1	4.78	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	W2	4.44	
110	317	3	7	0	0	110	2019	Preston	BxN-RIL-351-5	W3	5	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	STD	3.12	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	V1	3.13	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	V2	3.7	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	V3	2.84	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	W1	0	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	W2	3.44	
476	318	3	7	0	0	476	2019	Preston	NxB-RIL-366-12	W3	5	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	STD	3.12	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	V1	3.13	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	V2	3.7	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	V3	2.84	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	W1	0	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	W2	3.44	
328	319	3	7	0	0	328	2019	Preston	BxN-RIL-360-20	W3	4	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	STD	3.12	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	V1	3.13	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	V2	3.7	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	V3	2.84	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	W1	0	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	W2	3.44	
579	320	3	7	0	0	579	2019	Preston	NxB-RIL-370-25	W3	4	
715	321	3	7	1	0	715	2019	Preston	NorLin	STD	3.12	
715	321	3	7	1	0	715	2019	Preston	NorLin	V1	3.13	
715	321	3	7	1	0	715	2019	Preston	NorLin	V2	2.7	
715	321	3	7	1	0	715	2019	Preston	NorLin	V3	2.84	
715	321	3	7	1	0	715	2019	Preston	NorLin	W1	0	
715	321	3	7	1	0	715	2019	Preston	NorLin	W2	3.44	
715	321	3	7	1	0	715	2019	Preston	NorLin	W3	3	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	STD	2.12	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	V1	2.13	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	V2	1.7	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	V3	2.84	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	W1	5.78	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	W2	3.44	
644	322	3	7	0	0	644	2019	Preston	NxB-RIL-373-19	W3	3	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	STD	2.12	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	V1	2.13	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	V2	1.7	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	V3	1.84	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	W1	0	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	W2	3.44	
362	323	3	7	0	0	362	2019	Preston	NxB-RIL-361-23	W3	0	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	STD	3.12	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	V1	3.13	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	V2	3.7	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	V3	2.84	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	W1	4.78	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	W2	3.44	
89	324	3	7	0	0	89	2019	Preston	BxN-RIL-350-2	W3	3	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	STD	3.12	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	V1	3.13	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	V2	3.7	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	V3	2.84	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	W1	0	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	W2	4.44	
315	325	3	7	0	0	315	2019	Preston	BxN-RIL-360-5	W3	3	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	STD	2.32	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	V1	3.33	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	V2	2.8	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	V3	2.84	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	W1	0	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	W2	4.84	
63	326	3	8	0	0	63	2019	Preston	BxN-RIL-348-20	W3	4.6	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	STD	4.32	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	V1	3.33	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	V2	2.8	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	V3	3.84	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	W1	0	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	W2	4.84	
330	327	3	8	0	0	330	2019	Preston	BxN-RIL-360-22	W3	3.6	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	STD	3.32	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	V1	3.33	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	V2	2.8	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	V3	2.84	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	W1	5.78	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	W2	3.84	
96	328	3	8	0	0	96	2019	Preston	BxN-RIL-350-11	W3	3.6	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	STD	2.32	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	V1	3.33	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	V2	3.8	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	V3	3.84	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	W1	0	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	W2	3.84	
637	329	3	8	0	0	637	2019	Preston	NxB-RIL-373-12	W3	4.6	
715	330	3	8	1	0	715	2019	Preston	NorLin	STD	2.32	
715	330	3	8	1	0	715	2019	Preston	NorLin	V1	2.33	
715	330	3	8	1	0	715	2019	Preston	NorLin	V2	1.8	
715	330	3	8	1	0	715	2019	Preston	NorLin	V3	1.84	
715	330	3	8	1	0	715	2019	Preston	NorLin	W1	2.78	
715	330	3	8	1	0	715	2019	Preston	NorLin	W2	2.84	
715	330	3	8	1	0	715	2019	Preston	NorLin	W3	1.6	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	STD	1.32	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	V1	2.33	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	V2	1.8	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	V3	2.84	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	W1	0	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	W2	3.84	
672	331	3	8	0	0	672	2019	Preston	NxB-RIL-374-21	W3	3.6	
709	332	3	8	0	0	709	2019	Preston	Bison5	STD	4.32	
709	332	3	8	0	0	709	2019	Preston	Bison5	V1	3.33	
709	332	3	8	0	0	709	2019	Preston	Bison5	V2	2.8	
709	332	3	8	0	0	709	2019	Preston	Bison5	V3	3.84	
709	332	3	8	0	0	709	2019	Preston	Bison5	W1	0	
709	332	3	8	0	0	709	2019	Preston	Bison5	W2	3.84	
709	332	3	8	0	0	709	2019	Preston	Bison5	W3	5.6	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	STD	3.32	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	V1	4.33	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	V2	4.8	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	V3	4.84	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	W1	4.78	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	W2	4.84	
121	333	3	8	0	0	121	2019	Preston	BxN-RIL-351-21	W3	5.6	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	STD	3.32	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	V1	3.33	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	V2	2.8	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	V3	3.84	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	W1	0	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	W2	4.84	
675	334	3	8	0	0	675	2019	Preston	NxB-RIL-374-24	W3	4.6	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	STD	3.12	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	V1	4.13	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	V2	3.8	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	V3	4.54	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	W1	7.58	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	W2	6.84	
310	335	3	9	0	0	310	2019	Preston	BxN-RIL-359-31	W3	6.7	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	STD	1.12	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	V1	1.13	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	V2	0.8	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	V3	0.54	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	W1	0	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	W2	3.84	
104	336	3	9	0	0	104	2019	Preston	BxN-RIL-350-20	W3	0.7	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	STD	2.12	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	V1	2.13	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	V2	2.8	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	V3	2.54	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	W1	3.58	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	W2	4.84	
614	337	3	9	0	0	614	2019	Preston	NxB-RIL-372-19	W3	3.7	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	STD	3.12	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	V1	1.13	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	V2	0.8	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	V3	1.54	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	W1	0	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	W2	4.84	
455	338	3	9	0	0	455	2019	Preston	NxB-RIL-365-17	W3	3.7	
715	339	3	9	1	0	715	2019	Preston	NorLin	STD	3.12	
715	339	3	9	1	0	715	2019	Preston	NorLin	V1	2.13	
715	339	3	9	1	0	715	2019	Preston	NorLin	V2	1.8	
715	339	3	9	1	0	715	2019	Preston	NorLin	V3	2.54	
715	339	3	9	1	0	715	2019	Preston	NorLin	W1	0	
715	339	3	9	1	0	715	2019	Preston	NorLin	W2	3.84	
715	339	3	9	1	0	715	2019	Preston	NorLin	W3	4.7	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	STD	1.12	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	V1	1.13	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	V2	0.8	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	V3	0.54	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	W1	0	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	W2	4.84	
219	340	3	9	0	0	219	2019	Preston	BxN-RIL-356-9	W3	0.7	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	STD	1.12	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	V1	2.13	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	V2	3.8	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	V3	3.54	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	W1	0	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	W2	5.84	
301	341	3	9	0	0	301	2019	Preston	BxN-RIL-359-22	W3	4.7	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	STD	2.12	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	V1	2.13	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	V2	2.8	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	V3	1.54	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	W1	0	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	W2	4.84	
549	342	3	9	0	0	549	2019	Preston	NxB-RIL-369-16	W3	1.7	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	STD	2.12	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	V1	1.13	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	V2	1.8	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	V3	1.54	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	W1	0	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	W2	5.84	
249	343	3	9	0	0	249	2019	Preston	BxN-RIL-357-22	W3	1.7	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	STD	3.21	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	V1	3.63	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	V2	3.46	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	V3	5.11	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	W1	2.96	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	W2	6.12	
581	344	4	1	0	0	581	2019	Preston	NxB-RIL-370-28	W3	8.28	
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	STD	2.21	
65	345	4	1	0	0	65	2019	Preston	BxN-RIL-348-23	V1	2.63	
